order,species,iucn_status
Cetartiodactyla,Cephalophus_callipygus,LC
Cetartiodactyla,Cephalophus_dorsalis,NT
Cetartiodactyla,Cephalophus_harveyi,LC
Cetartiodactyla,Cephalophus_jentinki,EN
Cetartiodactyla,Cephalophus_leucogaster,NT
Cetartiodactyla,Cephalophus_natalensis,LC
Cetartiodactyla,Cephalophus_niger,LC
Cetartiodactyla,Cephalophus_nigrifrons,LC
Cetartiodactyla,Cephalophus_ogilbyi,LC
Cetartiodactyla,Cephalophus_rufilatus,LC
Cetartiodactyla,Cephalophus_silvicultor,NT
Cetartiodactyla,Cephalophus_spadix,EN
Cetartiodactyla,Cephalophus_weynsi,LC
Cetartiodactyla,Cephalophus_zebra,VU
Cetartiodactyla,Cephalorhynchus_commersonii,DD
Cetartiodactyla,Cephalorhynchus_eutropia,NT
Cetartiodactyla,Cephalorhynchus_heavisidii,DD
Cetartiodactyla,Cephalorhynchus_hectori,EN
Perissodactyla,Ceratotherium_simum,NT
Diprotodontia,Cercartetus_caudatus,LC
Diprotodontia,Cercartetus_concinnus,LC
Diprotodontia,Cercartetus_lepidus,LC
Diprotodontia,Cercartetus_nanus,LC
Primates,Cercocebus_agilis,LC
Primates,Cercocebus_atys,NT
Primates,Cercocebus_chrysogaster,DD
Primates,Cercocebus_galeritus,EN
Primates,Cercocebus_lunulatus,EN
Primates,Cercocebus_sanjei,EN
Primates,Cercocebus_torquatus,VU
Primates,Cercopithecus_ascanius,LC
Primates,Cercopithecus_campbelli,LC
Primates,Cercopithecus_cephus,LC
Primates,Cercopithecus_denti,LC
Primates,Cercopithecus_diana,VU
Primates,Cercopithecus_dryas,CR
Primates,Cercopithecus_erythrogaster,VU
Primates,Cercopithecus_erythrotis,VU
Primates,Cercopithecus_hamlyni,VU
Primates,Cercopithecus_lowei,LC
Primates,Cercopithecus_mitis,LC
Primates,Cercopithecus_mona,LC
Primates,Cercopithecus_neglectus,LC
Primates,Cercopithecus_nictitans,LC
Primates,Cercopithecus_petaurista,LC
Primates,Cercopithecus_roloway,EN
Primates,Cercopithecus_sclateri,VU
Carnivora,Cerdocyon_thous,LC
Rodentia,Cerradomys_andersoni,DD
Rodentia,Cerradomys_maracajuensis,LC
Rodentia,Cerradomys_marinhus,DD
Rodentia,Cerradomys_scotti,LC
Rodentia,Cerradomys_subflavus,LC
Cetartiodactyla,Cervalces_scotti,DD
Cetartiodactyla,Cervus_albirostris,VU
Cetartiodactyla,Cervus_astylodon,DD
Cetartiodactyla,Cervus_canadensis,LC
Cetartiodactyla,Cervus_elaphus,LC
Cetartiodactyla,Cervus_nippon,LC
Didelphimorphia,Chacodelphys_formosa,NT
Chiroptera,Chaerephon_aloysiisabaudiae,LC
Chiroptera,Chaerephon_ansorgei,LC
Chiroptera,Chaerephon_bemmeleni,LC
Chiroptera,Chaerephon_bivittatus,LC
Chiroptera,Chaerephon_bregullae,EN
Chiroptera,Chaerephon_chapini,LC
Chiroptera,Chaerephon_gallagheri,DD
Chiroptera,Chaerephon_jobensis,LC
Chiroptera,Chaerephon_jobimena,LC
Chiroptera,Chaerephon_johorensis,VU
Chiroptera,Chaerephon_major,LC
Chiroptera,Chaerephon_nigeriae,LC
Chiroptera,Chaerephon_plicatus,LC
Chiroptera,Chaerephon_pumilus,LC
Chiroptera,Chaerephon_russatus,DD
Chiroptera,Chaerephon_solomonis,LC
Chiroptera,Chaerephon_tomensis,EN
Peramelemorphia,Chaeropus_ecaudatus,EX
Rodentia,Chaetocauda_sichuanensis,DD
Rodentia,Chaetodipus_arenarius,LC
Rodentia,Chaetodipus_artus,LC
Rodentia,Chaetodipus_baileyi,LC
Rodentia,Chaetodipus_californicus,LC
Rodentia,Chaetodipus_eremicus,LC
Rodentia,Chaetodipus_fallax,LC
Rodentia,Chaetodipus_formosus,LC
Rodentia,Chaetodipus_goldmani,NT
Rodentia,Chaetodipus_hispidus,LC
Rodentia,Chaetodipus_intermedius,LC
Rodentia,Chaetodipus_lineatus,DD
Rodentia,Chaetodipus_nelsoni,LC
Rodentia,Chaetodipus_penicillatus,LC
Rodentia,Chaetodipus_pernix,LC
Rodentia,Chaetodipus_rudinoris,LC
Rodentia,Chaetodipus_spinatus,LC
Rodentia,Chaetomys_subspinosus,VU
Cingulata,Chaetophractus_vellerosus,LC
Cingulata,Chaetophractus_villosus,LC
Chiroptera,Chalinolobus_dwyeri,NT
Chiroptera,Chalinolobus_gouldii,LC
Chiroptera,Chalinolobus_morio,LC
Chiroptera,Chalinolobus_neocaledonicus,EN
Chiroptera,Chalinolobus_nigrogriseus,LC
Chiroptera,Chalinolobus_picatus,NT
Chiroptera,Chalinolobus_tuberculatus,VU
Primates,Cheirogaleus_crossleyi,DD
Primates,Cheirogaleus_major,DD
Primates,Cheirogaleus_medius,LC
Primates,Cheirogaleus_minusculus,DD
Primates,Cheirogaleus_sibreei,CR
Chiroptera,Cheiromeles_parvidens,LC
Chiroptera,Cheiromeles_torquatus,LC
Rodentia,Chelemys_delfini,DD
Rodentia,Chelemys_macronyx,LC
Rodentia,Chelemys_megalonyx,NT
Rodentia,Chibchanomys_orcesi,DD
Rodentia,Chibchanomys_trichotis,DD
Rodentia,Chilomys_instans,LC
Chiroptera,Chilonatalus_micropus,NT
Chiroptera,Chilonatalus_tumidifrons,NT
Eulipotyphla,Chimarrogale_hantu,NT
Eulipotyphla,Chimarrogale_himalayica,LC
Eulipotyphla,Chimarrogale_phaeura,EN
Eulipotyphla,Chimarrogale_platycephalus,LC
Eulipotyphla,Chimarrogale_styani,LC
Eulipotyphla,Chimarrogale_sumatrana,DD
Rodentia,Chinchilla_chinchilla,EN
Rodentia,Chinchilla_lanigera,EN
Rodentia,Chinchillula_sahamae,LC
Rodentia,Chionomys_gud,LC
Rodentia,Chionomys_nivalis,LC
Rodentia,Chionomys_roberti,LC
Chiroptera,Chiroderma_doriae,LC
Chiroptera,Chiroderma_improvisum,EN
Chiroptera,Chiroderma_salvini,LC
Chiroptera,Chiroderma_trinitatum,LC
Chiroptera,Chiroderma_villosum,LC
Rodentia,Chiromyscus_chiropus,LC
Chiroptera,Chironax_melanocephalus,LC
Didelphimorphia,Chironectes_minimus,LC
Rodentia,Chiropodomys_calamianensis,DD
Rodentia,Chiropodomys_gliroides,LC
Rodentia,Chiropodomys_karlkoopmani,VU
Rodentia,Chiropodomys_major,DD
Rodentia,Chiropodomys_muroides,DD
Rodentia,Chiropodomys_pusillus,DD
Primates,Chiropotes_albinasus,EN
Primates,Chiropotes_chiropotes,LC
Primates,Chiropotes_satanas,CR
Primates,Chiropotes_utahickae,EN
Rodentia,Chiruromys_forbesi,LC
Rodentia,Chiruromys_lamia,LC
Rodentia,Chiruromys_vates,LC
Cingulata,Chlamyphorus_truncatus,DD
Primates,Chlorocebus_aethiops,LC
Primates,Chlorocebus_cynosuros,LC
Primates,Chlorocebus_djamdjamensis,VU
Primates,Chlorocebus_pygerythrus,LC
Primates,Chlorocebus_sabaeus,LC
Primates,Chlorocebus_tantalus,LC
Afrosoricida,Chlorotalpa_duthieae,VU
Afrosoricida,Chlorotalpa_sclateri,LC
Eulipotyphla,Chodsigoa_caovansunga,DD
Eulipotyphla,Chodsigoa_hypsibia,LC
Eulipotyphla,Chodsigoa_lamula,LC
Eulipotyphla,Chodsigoa_parca,LC
Eulipotyphla,Chodsigoa_parva,DD
Eulipotyphla,Chodsigoa_salenskii,DD
Eulipotyphla,Chodsigoa_smithii,NT
Eulipotyphla,Chodsigoa_sodalis,DD
Chiroptera,Choeroniscus_godmani,LC
Chiroptera,Choeroniscus_minor,LC
Chiroptera,Choeroniscus_periosus,VU
Chiroptera,Choeronycteris_mexicana,NT
Cetartiodactyla,Choeropsis_liberiensis,EN
Pilosa,Choloepus_didactylus,LC
Pilosa,Choloepus_hoffmanni,LC
Carnivora,Chrotogale_owstoni,EN
Rodentia,Chrotomys_gonzalesi,NT
Rodentia,Chrotomys_mindorensis,NT
Rodentia,Chrotomys_sibuyanensis,DD
Rodentia,Chrotomys_silaceus,LC
Rodentia,Chrotomys_whiteheadi,LC
Chiroptera,Chrotopterus_auritus,LC
Afrosoricida,Chrysochloris_asiatica,LC
Afrosoricida,Chrysochloris_stuhlmanni,LC
Afrosoricida,Chrysochloris_visagiei,DD
Carnivora,Chrysocyon_brachyurus,NT
Afrosoricida,Chrysospalax_trevelyani,EN
Afrosoricida,Chrysospalax_villosus,VU
Chiroptera,Cistugo_lesueuri,LC
Chiroptera,Cistugo_seabrae,LC
Carnivora,Civettictis_civetta,LC
Chiroptera,Cloeotis_percivali,LC
Rodentia,Clyomys_laticeps,LC
Rodentia,Coccymys_albidens,DD
Rodentia,Coccymys_ruemmleri,LC
Perissodactyla,Coelodonta_antiquitatis,DD
Chiroptera,Coelops_frithii,LC
Chiroptera,Coelops_robinsoni,VU
Rodentia,Coendou_baturitensis,DD
Rodentia,Coendou_bicolor,LC
Rodentia,Coendou_ichillus,DD
Rodentia,Coendou_insidiosus,LC
Rodentia,Coendou_melanurus,LC
Rodentia,Coendou_mexicanus,LC
Rodentia,Coendou_nycthemera,DD
Rodentia,Coendou_prehensilis,LC
Rodentia,Coendou_pruinosus,LC
Rodentia,Coendou_quichua,DD
Rodentia,Coendou_roosmalenorum,DD
Rodentia,Coendou_rufescens,LC
Rodentia,Coendou_spinosus,LC
Rodentia,Coendou_vestitus,DD
Chiroptera,Coleura_afra,LC
Chiroptera,Coleura_seychellensis,CR
Primates,Colobus_angolensis,LC
Primates,Colobus_guereza,LC
Primates,Colobus_polykomos,VU
Primates,Colobus_satanas,VU
Primates,Colobus_vellerosus,VU
Rodentia,Colomys_goslingi,LC
Eulipotyphla,Condylura_cristata,LC
Carnivora,Conepatus_chinga,LC
Carnivora,Conepatus_humboldtii,LC
Carnivora,Conepatus_leuconotus,LC
Carnivora,Conepatus_semistriatus,LC
Eulipotyphla,Congosorex_phillipsorum,CR
Eulipotyphla,Congosorex_polli,DD
Eulipotyphla,Congosorex_verheyeni,LC
Rodentia,Conilurus_albipes,EX
Rodentia,Conilurus_capricornensis,EX
Rodentia,Conilurus_penicillatus,VU
Cetartiodactyla,Connochaetes_gnou,LC
Cetartiodactyla,Connochaetes_taurinus,LC
Chiroptera,Cormura_brevirostris,LC
Chiroptera,Corynorhinus_mexicanus,NT
Chiroptera,Corynorhinus_rafinesquii,LC
Chiroptera,Corynorhinus_townsendii,LC
Rodentia,Coryphomys_buehleri,EX
Rodentia,Coryphomys_musseri,DD
Chiroptera,Craseonycteris_thonglongyai,VU
Rodentia,Crateromys_australis,CR
Rodentia,Crateromys_heaneyi,EN
Rodentia,Crateromys_paulus,DD
Rodentia,Crateromys_schadenbergi,EN
Rodentia,Cratogeomys_castanops,LC
Rodentia,Cratogeomys_fulvescens,LC
Rodentia,Cratogeomys_fumosus,LC
Rodentia,Cratogeomys_goldmani,LC
Rodentia,Cratogeomys_merriami,LC
Rodentia,Cratogeomys_perotensis,LC
Rodentia,Cratogeomys_planiceps,LC
Rodentia,Cremnomys_cutchicus,LC
Rodentia,Cremnomys_elvira,CR
Rodentia,Cricetomys_emini,LC
Rodentia,Cricetomys_gambianus,LC
Rodentia,Cricetulus_alticola,LC
Rodentia,Cricetulus_barabensis,LC
Rodentia,Cricetulus_kamensis,LC
Rodentia,Cricetulus_lama,LC
Rodentia,Cricetulus_longicaudatus,LC
Rodentia,Cricetulus_migratorius,LC
Rodentia,Cricetulus_sokolovi,LC
Rodentia,Cricetulus_tibetanus,LC
Rodentia,Cricetus_cricetus,LC
Eulipotyphla,Crocidura_aleksandrisi,LC
Eulipotyphla,Crocidura_allex,VU
Eulipotyphla,Crocidura_andamanensis,CR
Eulipotyphla,Crocidura_ansellorum,EN
Eulipotyphla,Crocidura_arabica,LC
Eulipotyphla,Crocidura_arispa,LC
Eulipotyphla,Crocidura_armenica,DD
Eulipotyphla,Crocidura_attenuata,LC
Eulipotyphla,Crocidura_attila,LC
Eulipotyphla,Crocidura_baileyi,LC
Eulipotyphla,Crocidura_baluensis,LC
Eulipotyphla,Crocidura_batesi,LC
Eulipotyphla,Crocidura_beatus,LC
Eulipotyphla,Crocidura_beccarii,LC
Eulipotyphla,Crocidura_bottegi,DD
Eulipotyphla,Crocidura_bottegoides,EN
Eulipotyphla,Crocidura_brunnea,LC
Eulipotyphla,Crocidura_buettikoferi,NT
Eulipotyphla,Crocidura_caliginea,LC
Eulipotyphla,Crocidura_canariensis,EN
Eulipotyphla,Crocidura_caspica,DD
Eulipotyphla,Crocidura_cinderella,LC
Eulipotyphla,Crocidura_congobelgica,LC
Eulipotyphla,Crocidura_crenata,LC
Eulipotyphla,Crocidura_crossei,LC
Eulipotyphla,Crocidura_cyanea,LC
Eulipotyphla,Crocidura_denti,LC
Eulipotyphla,Crocidura_desperata,EN
Eulipotyphla,Crocidura_dhofarensis,DD
Eulipotyphla,Crocidura_dolichura,LC
Eulipotyphla,Crocidura_douceti,LC
Eulipotyphla,Crocidura_dsinezumi,LC
Eulipotyphla,Crocidura_eisentrauti,VU
Eulipotyphla,Crocidura_elgonius,LC
Eulipotyphla,Crocidura_elongata,LC
Eulipotyphla,Crocidura_erica,DD
Eulipotyphla,Crocidura_fischeri,DD
Eulipotyphla,Crocidura_flavescens,LC
Eulipotyphla,Crocidura_floweri,DD
Eulipotyphla,Crocidura_foetida,LC
Eulipotyphla,Crocidura_foxi,LC
Eulipotyphla,Crocidura_fuliginosa,LC
Eulipotyphla,Crocidura_fulvastra,LC
Eulipotyphla,Crocidura_fumosa,LC
Eulipotyphla,Crocidura_fuscomurina,LC
Eulipotyphla,Crocidura_glassi,NT
Eulipotyphla,Crocidura_gmelini,LC
Eulipotyphla,Crocidura_goliath,LC
Eulipotyphla,Crocidura_gracilipes,DD
Eulipotyphla,Crocidura_grandiceps,NT
Eulipotyphla,Crocidura_grandis,DD
Eulipotyphla,Crocidura_grassei,LC
Eulipotyphla,Crocidura_grayi,LC
Eulipotyphla,Crocidura_greenwoodi,LC
Eulipotyphla,Crocidura_harenna,CR
Eulipotyphla,Crocidura_hikmiya,EN
Eulipotyphla,Crocidura_hildegardeae,LC
Eulipotyphla,Crocidura_hilliana,DD
Eulipotyphla,Crocidura_hirta,LC
Eulipotyphla,Crocidura_hispida,VU
Eulipotyphla,Crocidura_horsfieldii,DD
Eulipotyphla,Crocidura_hutanis,LC
Eulipotyphla,Crocidura_indochinensis,LC
Eulipotyphla,Crocidura_jacksoni,LC
Eulipotyphla,Crocidura_jenkinsi,CR
Eulipotyphla,Crocidura_jouvenetae,LC
Eulipotyphla,Crocidura_katinka,DD
Eulipotyphla,Crocidura_kivuana,NT
Eulipotyphla,Crocidura_lamottei,LC
Eulipotyphla,Crocidura_lanosa,VU
Eulipotyphla,Crocidura_lasiura,LC
Eulipotyphla,Crocidura_latona,LC
Eulipotyphla,Crocidura_lea,LC
Eulipotyphla,Crocidura_lepidura,LC
Eulipotyphla,Crocidura_leucodon,LC
Eulipotyphla,Crocidura_levicula,LC
Eulipotyphla,Crocidura_littoralis,LC
Eulipotyphla,Crocidura_longipes,DD
Eulipotyphla,Crocidura_lucina,VU
Eulipotyphla,Crocidura_ludia,LC
Eulipotyphla,Crocidura_luna,LC
Eulipotyphla,Crocidura_lusitania,LC
Eulipotyphla,Crocidura_macarthuri,LC
Eulipotyphla,Crocidura_macmillani,NT
Eulipotyphla,Crocidura_macowi,DD
Eulipotyphla,Crocidura_malayana,LC
Eulipotyphla,Crocidura_manengubae,VU
Eulipotyphla,Crocidura_maquassiensis,LC
Eulipotyphla,Crocidura_mariquensis,LC
Eulipotyphla,Crocidura_maurisca,LC
Eulipotyphla,Crocidura_maxi,LC
Eulipotyphla,Crocidura_mindorus,DD
Eulipotyphla,Crocidura_miya,EN
Eulipotyphla,Crocidura_monax,LC
Eulipotyphla,Crocidura_monticola,LC
Eulipotyphla,Crocidura_montis,LC
Eulipotyphla,Crocidura_muricauda,LC
Eulipotyphla,Crocidura_musseri,DD
Eulipotyphla,Crocidura_mutesae,DD
Eulipotyphla,Crocidura_nana,LC
Eulipotyphla,Crocidura_nanilla,LC
Eulipotyphla,Crocidura_negligens,LC
Eulipotyphla,Crocidura_negrina,EN
Eulipotyphla,Crocidura_nicobarica,CR
Eulipotyphla,Crocidura_nigeriae,LC
Eulipotyphla,Crocidura_nigricans,LC
Eulipotyphla,Crocidura_nigripes,LC
Eulipotyphla,Crocidura_nigrofusca,LC
Eulipotyphla,Crocidura_nimbae,NT
Eulipotyphla,Crocidura_niobe,NT
Eulipotyphla,Crocidura_obscurior,LC
Eulipotyphla,Crocidura_olivieri,LC
Eulipotyphla,Crocidura_orientalis,LC
Eulipotyphla,Crocidura_orii,EN
Eulipotyphla,Crocidura_pachyura,LC
Eulipotyphla,Crocidura_palawanensis,LC
Eulipotyphla,Crocidura_paradoxura,LC
Eulipotyphla,Crocidura_parvipes,LC
Eulipotyphla,Crocidura_pasha,LC
Eulipotyphla,Crocidura_pergrisea,DD
Eulipotyphla,Crocidura_phaeura,EN
Eulipotyphla,Crocidura_phanluongi,LC
Eulipotyphla,Crocidura_phuquocensis,DD
Eulipotyphla,Crocidura_picea,EN
Eulipotyphla,Crocidura_pitmani,DD
Eulipotyphla,Crocidura_planiceps,DD
Eulipotyphla,Crocidura_poensis,LC
Eulipotyphla,Crocidura_polia,DD
Eulipotyphla,Crocidura_pullata,DD
Eulipotyphla,Crocidura_raineyi,DD
Eulipotyphla,Crocidura_ramona,LC
Eulipotyphla,Crocidura_rapax,DD
Eulipotyphla,Crocidura_religiosa,DD
Eulipotyphla,Crocidura_rhoditis,LC
Eulipotyphla,Crocidura_roosevelti,LC
Eulipotyphla,Crocidura_russula,LC
Eulipotyphla,Crocidura_selina,DD
Eulipotyphla,Crocidura_serezkyensis,LC
Eulipotyphla,Crocidura_shantungensis,LC
Eulipotyphla,Crocidura_sibirica,LC
Eulipotyphla,Crocidura_sicula,LC
Eulipotyphla,Crocidura_silacea,LC
Eulipotyphla,Crocidura_smithii,LC
Eulipotyphla,Crocidura_sokolovi,DD
Eulipotyphla,Crocidura_somalica,LC
Eulipotyphla,Crocidura_stenocephala,EN
Eulipotyphla,Crocidura_suaveolens,LC
Eulipotyphla,Crocidura_susiana,DD
Eulipotyphla,Crocidura_tanakae,LC
Eulipotyphla,Crocidura_tansaniana,EN
Eulipotyphla,Crocidura_tarella,EN
Eulipotyphla,Crocidura_tarfayensis,DD
Eulipotyphla,Crocidura_telfordi,VU
Eulipotyphla,Crocidura_tenuis,DD
Eulipotyphla,Crocidura_thalia,LC
Eulipotyphla,Crocidura_theresae,LC
Eulipotyphla,Crocidura_thomensis,EN
Eulipotyphla,Crocidura_trichura,CR
Eulipotyphla,Crocidura_turba,LC
Eulipotyphla,Crocidura_ultima,DD
Eulipotyphla,Crocidura_usambarae,EN
Eulipotyphla,Crocidura_viaria,LC
Eulipotyphla,Crocidura_virgata,LC
Eulipotyphla,Crocidura_voi,LC
Eulipotyphla,Crocidura_vorax,LC
Eulipotyphla,Crocidura_vosmaeri,DD
Eulipotyphla,Crocidura_watasei,LC
Eulipotyphla,Crocidura_whitakeri,LC
Eulipotyphla,Crocidura_wimmeri,CR
Eulipotyphla,Crocidura_wuchihensis,DD
Eulipotyphla,Crocidura_xantippe,LC
Eulipotyphla,Crocidura_yankariensis,LC
Eulipotyphla,Crocidura_zaitsevi,DD
Eulipotyphla,Crocidura_zaphiri,DD
Eulipotyphla,Crocidura_zarudnyi,LC
Eulipotyphla,Crocidura_zimmeri,DD
Eulipotyphla,Crocidura_zimmermanni,VU
Carnivora,Crocuta_crocuta,LC
Carnivora,Crossarchus_alexandri,LC
Carnivora,Crossarchus_ansorgei,LC
Carnivora,Crossarchus_obscurus,LC
Carnivora,Crossarchus_platycephalus,LC
Rodentia,Crossomys_moncktoni,LC
Rodentia,Crunomys_celebensis,DD
Rodentia,Crunomys_fallax,DD
Rodentia,Crunomys_melanius,VU
Rodentia,Crunomys_suncoides,DD
Afrosoricida,Cryptochloris_wintoni,CR
Afrosoricida,Cryptochloris_zyli,EN
Rodentia,Cryptomys_hottentotus,LC
Didelphimorphia,Cryptonanus_agricolai,DD
Didelphimorphia,Cryptonanus_chacoensis,LC
Didelphimorphia,Cryptonanus_guahybae,DD
Didelphimorphia,Cryptonanus_ignitus,EX
Didelphimorphia,Cryptonanus_unduaviensis,DD
Carnivora,Cryptoprocta_ferox,VU
Carnivora,Cryptoprocta_spelea,EX
Eulipotyphla,Cryptotis_alticola,DD
Eulipotyphla,Cryptotis_brachyonyx,DD
Eulipotyphla,Cryptotis_colombiana,LC
Eulipotyphla,Cryptotis_endersi,EN
Eulipotyphla,Cryptotis_equatoris,LC
Eulipotyphla,Cryptotis_goldmani,LC
Eulipotyphla,Cryptotis_goodwini,LC
Eulipotyphla,Cryptotis_gracilis,VU
Eulipotyphla,Cryptotis_griseoventris,VU
Eulipotyphla,Cryptotis_hondurensis,DD
Eulipotyphla,Cryptotis_magna,VU
Eulipotyphla,Cryptotis_mayensis,LC
Eulipotyphla,Cryptotis_medellinia,LC
Eulipotyphla,Cryptotis_mera,EN
Eulipotyphla,Cryptotis_meridensis,LC
Eulipotyphla,Cryptotis_merriami,LC
Eulipotyphla,Cryptotis_mexicana,LC
Eulipotyphla,Cryptotis_montivaga,LC
Eulipotyphla,Cryptotis_nelsoni,CR
Eulipotyphla,Cryptotis_nigrescens,LC
Eulipotyphla,Cryptotis_obscura,LC
Eulipotyphla,Cryptotis_orophila,DD
Eulipotyphla,Cryptotis_parva,LC
Eulipotyphla,Cryptotis_peregrina,DD
Eulipotyphla,Cryptotis_peruviensis,DD
Eulipotyphla,Cryptotis_phillipsii,VU
Eulipotyphla,Cryptotis_squamipes,LC
Eulipotyphla,Cryptotis_tamensis,LC
Eulipotyphla,Cryptotis_thomasi,LC
Eulipotyphla,Cryptotis_tropicalis,DD
Rodentia,Ctenodactylus_gundi,LC
Rodentia,Ctenodactylus_vali,DD
Rodentia,Ctenomys_argentinus,NT
Rodentia,Ctenomys_australis,EN
Rodentia,Ctenomys_azarae,VU
Rodentia,Ctenomys_bergi,VU
Rodentia,Ctenomys_boliviensis,LC
Rodentia,Ctenomys_bonettoi,EN
Rodentia,Ctenomys_brasiliensis,DD
Rodentia,Ctenomys_budini,DD
Rodentia,Ctenomys_colburni,DD
Rodentia,Ctenomys_coludo,DD
Rodentia,Ctenomys_conoveri,LC
Rodentia,Ctenomys_coyhaiquensis,DD
Rodentia,Ctenomys_dorbignyi,NT
Rodentia,Ctenomys_dorsalis,DD
Rodentia,Ctenomys_emilianus,NT
Rodentia,Ctenomys_famosus,DD
Rodentia,Ctenomys_flamarioni,EN
Rodentia,Ctenomys_fochi,DD
Rodentia,Ctenomys_fodax,DD
Rodentia,Ctenomys_frater,LC
Rodentia,Ctenomys_fulvus,LC
Rodentia,Ctenomys_goodfellowi,LC
Rodentia,Ctenomys_haigi,LC
Rodentia,Ctenomys_johannis,DD
Rodentia,Ctenomys_juris,DD
Rodentia,Ctenomys_knighti,DD
Rodentia,Ctenomys_lami,VU
Rodentia,Ctenomys_latro,VU
Rodentia,Ctenomys_leucodon,LC
Rodentia,Ctenomys_lewisi,LC
Rodentia,Ctenomys_magellanicus,VU
Rodentia,Ctenomys_maulinus,LC
Rodentia,Ctenomys_mendocinus,LC
Rodentia,Ctenomys_minutus,DD
Rodentia,Ctenomys_occultus,EN
Rodentia,Ctenomys_opimus,LC
Rodentia,Ctenomys_osvaldoreigi,CR
Rodentia,Ctenomys_pearsoni,NT
Rodentia,Ctenomys_perrensi,LC
Rodentia,Ctenomys_peruanus,LC
Rodentia,Ctenomys_pilarensis,EN
Rodentia,Ctenomys_pontifex,DD
Rodentia,Ctenomys_porteousi,NT
Rodentia,Ctenomys_pundti,VU
Rodentia,Ctenomys_rionegrensis,EN
Rodentia,Ctenomys_roigi,CR
Rodentia,Ctenomys_saltarius,DD
Rodentia,Ctenomys_scagliai,DD
Rodentia,Ctenomys_sericeus,DD
Rodentia,Ctenomys_sociabilis,CR
Rodentia,Ctenomys_steinbachi,LC
Rodentia,Ctenomys_sylvanus,DD
Rodentia,Ctenomys_talarum,LC
Rodentia,Ctenomys_torquatus,LC
Rodentia,Ctenomys_tuconax,DD
Rodentia,Ctenomys_tucumanus,DD
Rodentia,Ctenomys_tulduco,DD
Rodentia,Ctenomys_validus,DD
Rodentia,Ctenomys_viperinus,DD
Rodentia,Ctenomys_yolandae,DD
Rodentia,Cuniculus_paca,LC
Rodentia,Cuniculus_taczanowskii,NT
Carnivora,Cuon_alpinus,EN
Rodentia,Cuscomys_ashaninka,DD
Rodentia,Cuscomys_oblativa,DD
Proboscidea,Cuvieronius_hyodon,DD
Pilosa,Cyclopes_didactylus,LC
Carnivora,Cynictis_penicillata,LC
Dermoptera,Cynocephalus_volans,LC
Carnivora,Cynogale_bennettii,EN
Chiroptera,Cynomops_abrasus,DD
Chiroptera,Cynomops_greenhalli,LC
Chiroptera,Cynomops_mexicanus,LC
Chiroptera,Cynomops_milleri,LC
Chiroptera,Cynomops_paranus,DD
Chiroptera,Cynomops_planirostris,LC
Rodentia,Cynomys_gunnisoni,LC
Rodentia,Cynomys_leucurus,LC
Rodentia,Cynomys_ludovicianus,LC
Rodentia,Cynomys_mexicanus,EN
Rodentia,Cynomys_parvidens,EN
Chiroptera,Cynopterus_brachyotis,LC
Chiroptera,Cynopterus_horsfieldii,LC
Chiroptera,Cynopterus_luzoniensis,LC
Chiroptera,Cynopterus_minutus,LC
Chiroptera,Cynopterus_nusatenggara,LC
Chiroptera,Cynopterus_sphinx,LC
Chiroptera,Cynopterus_titthaecheilus,LC
Carnivora,Cynotherium_sardous,DD
Carnivora,Cystophora_cristata,VU
Chiroptera,Cyttarops_alecto,LC
Rodentia,Dacnomys_millardi,DD
Rodentia,Dactylomys_boliviensis,LC
Rodentia,Dactylomys_dactylinus,LC
Rodentia,Dactylomys_peruanus,DD
Diprotodontia,Dactylonax_palpator,LC
Diprotodontia,Dactylopsila_kambuayai,DD
Diprotodontia,Dactylopsila_megalura,LC
Diprotodontia,Dactylopsila_tatei,EN
Diprotodontia,Dactylopsila_trivirgata,LC
Cetartiodactyla,Dama_dama,LC
Cetartiodactyla,Dama_mesopotamica,EN
Cetartiodactyla,Damaliscus_hypsodon,DD
Cetartiodactyla,Damaliscus_lunatus,LC
Cetartiodactyla,Damaliscus_niro,DD
Cetartiodactyla,Damaliscus_pygargus,LC
Dasyuromorphia,Dasycercus_blythi,LC
Dasyuromorphia,Dasycercus_cristicauda,NT
Dasyuromorphia,Dasykaluta_rosamondae,LC
Rodentia,Dasymys_foxi,DD
Rodentia,Dasymys_incomtus,LC
Rodentia,Dasymys_montanus,EN
Rodentia,Dasymys_nudipes,DD
Rodentia,Dasymys_rufulus,LC
Rodentia,Dasyprocta_azarae,DD
Rodentia,Dasyprocta_coibae,VU
Rodentia,Dasyprocta_croconota,DD
Rodentia,Dasyprocta_fuliginosa,LC
Rodentia,Dasyprocta_guamara,NT
Rodentia,Dasyprocta_iacki,DD
Rodentia,Dasyprocta_kalinowskii,DD
Rodentia,Dasyprocta_leporina,LC
Rodentia,Dasyprocta_mexicana,CR
Rodentia,Dasyprocta_prymnolopha,LC
Rodentia,Dasyprocta_punctata,LC
Rodentia,Dasyprocta_ruatanica,EN
Rodentia,Dasyprocta_variegata,DD
Cingulata,Dasypus_bellus,DD
Cingulata,Dasypus_hybridus,NT
Cingulata,Dasypus_kappleri,LC
Cingulata,Dasypus_novemcinctus,LC
Cingulata,Dasypus_pilosus,DD
Cingulata,Dasypus_sabanicola,NT
Cingulata,Dasypus_septemcinctus,LC
Cingulata,Dasypus_yepesi,DD
Dasyuromorphia,Dasyuroides_byrnei,VU
